date,state,epidemiological_week_2020,deaths_total_2019,deaths_total_2020,deaths_covid19,new_deaths_total_2020,deaths_indeterminate_2019,deaths_indeterminate_2020,deaths_others_2019,deaths_others_2020,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_sars_2019,deaths_sars_2020,deaths_septicemia_2019,deaths_septicemia_2020,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_sars_2020,new_deaths_septicemia_2020
2020-10-01,AP,40,1603,651,,0,,,860,,315,,,,,,,,,,,,,,
2020-10-01,BA,40,42496,20065,,0,,,26833,,4736,,4827,,,,5962,,,,,,,,
2020-10-01,CE,40,28668,19322,,0,,,17320,,5483,,2210,,,,3527,,,,,,,,
2020-10-01,DF,40,10511,5639,,0,103,,5317,,2451,,764,,,,1847,,,,,,,,
2020-10-01,ES,40,17386,9414,,0,,,9597,,3921,,1047,,,,2787,,,,,,,,
2020-10-01,GO,40,21682,10757,,0,,,11383,,5011,,2339,,,,2802,,,,,,,,
2020-10-01,MA,40,12917,8245,,0,107,,8545,,1737,,1266,,,,1258,,,,,,,,
2020-10-01,MG,40,88067,44340,,0,1663,,49258,,15799,,7964,,158,,13225,,,,,,,,
2020-10-01,MS,40,11310,5574,,0,,,6012,,2762,,1024,,,,1410,,,,,,,,
2020-10-01,MT,40,8906,4381,,0,,,7043,,758,,516,,,,553,,,,,,,,
2020-10-01,PA,40,16741,9793,,0,,,9429,,3175,,1859,,,,2102,,,,,,,,
2020-10-01,PB,40,19017,9517,,0,117,,10652,,3566,,1852,,,,2811,,,,,,,,
2020-10-01,PE,40,43859,27097,,0,,,23649,,6120,,3571,,,,10213,,,,,,,,
2020-10-01,PI,40,9682,3777,,0,,,5102,,1885,,1403,,,,1224,,,,,,,,
2020-10-01,PR,40,48099,24303,,0,289,,27769,,9251,,3760,,97,,6933,,,,,,,,
2020-10-01,RJ,40,99651,59565,,0,88,,55726,,18577,,7188,,,,17996,,,,,,,,
2020-10-01,RN,40,11235,5346,,0,98,,5987,,2554,,764,,,,1815,,,,,,,,
2020-10-01,RO,40,5195,2757,,0,,,3082,,817,,,,,,723,,,,,,,,
2020-10-01,RR,40,1617,934,,0,,,921,,367,,,,,,,,,,,,,,
2020-10-01,RS,40,63078,29805,,0,488,,35923,,11947,,5473,,63,,9184,,,,,,,,
2020-10-01,SC,40,28856,13897,,0,182,,16461,,5523,,2576,,,,4060,,,,,,,,
2020-10-01,SE,40,8372,3980,,0,,,4774,,1288,,680,,,,1544,,,,,,,,
2020-10-01,SP,40,231231,122357,,0,1170,,121078,,56385,,19505,,229,,32864,,,,,,,,
2020-10-01,TO,40,3701,1813,,0,,,2320,,622,,326,,,,383,,,,,,,,
2020-09-30,AC,40,2512,1518,,0,29,,1401,,614,,,,4,,297,,,,,,,,
2020-09-30,AL,40,10754,6492,,0,,,6309,,1813,,1081,,,,1462,,,,,,,,
2020-09-30,AM,40,9563,8210,,0,,,6008,,1601,,458,,,,1360,,,,,,,,
2020-09-30,AP,40,1600,651,,0,,,858,,,,148,,,,,,,,,,,,
2020-09-30,BA,40,42338,20065,,0,,,26739,,4720,,4810,,,,5931,,,,,,,,
2020-09-30,CE,40,28589,19322,,0,,,17269,,5472,,2205,,,,3515,,,,,,,,
2020-09-30,DF,40,10471,5639,,0,,,5299,,2439,,761,,,,1841,,,,,,,,
2020-09-30,ES,40,17336,9414,,0,,,9571,,3912,,1045,,,,2774,,,,,,,,
2020-09-30,GO,40,21579,10757,,0,,,11347,,4990,,2324,,,,2771,,,,,,,,
2020-09-30,MA,40,12877,8245,,0,,,8519,,1731,,1264,,,,1253,,,,,,,,
2020-09-30,MG,40,87781,44340,,0,1658,,49083,,15757,,7936,,,,13190,,,,,,,,
2020-09-30,MS,40,11262,5574,,0,,,5985,,2751,,1017,,,,1407,,,,,,,,
2020-09-30,MT,40,8868,4381,,0,,,7013,,755,,513,,,,,,,,,,,,
2020-09-30,PA,40,16689,9793,,0,,,9399,,3165,,1854,,,,2095,,,,,,,,
2020-09-30,PB,40,18971,9517,,0,,,10627,,3560,,1847,,,,2802,,,,,,,,
2020-09-30,PE,40,43726,27097,,0,270,,23579,,6101,,3556,,,,10184,,,,,,,,
2020-09-30,PI,40,9652,3777,,0,,,5083,,1880,,1401,,,,1220,,,,,,,,
2020-09-30,PR,40,47938,24303,,0,287,,27670,,9223,,3750,,96,,6912,,,,,,,,
2020-09-30,RJ,40,99326,59565,,0,84,,55549,,18518,,7165,,,,17934,,,,,,,,
2020-09-30,RN,40,11189,5346,,0,,,5960,,2544,,762,,,,1809,,,,,,,,
2020-09-30,RO,40,5169,2757,,0,,,3062,,813,,525,,,,721,,,,,,,,
2020-09-30,RR,40,1612,934,,0,,,918,,365,,,,,,228,,,,,,,,
2020-09-30,RS,40,62770,29805,,0,485,,35762,,11871,,5444,,,,9146,,,,,,,,
2020-09-30,SC,40,28745,13897,,0,,,16396,,5501,,2569,,,,4044,,,,,,,,
2020-09-30,SE,40,8333,3980,,0,66,,4757,,1276,,,,,,1536,,,,,,,,
2020-09-30,SP,40,230399,122357,,0,1168,,120610,,56216,,19435,,,,32742,,,,,,,,
2020-09-30,TO,40,3680,1813,,0,45,,2312,,614,,324,,,,380,,,,,,,,
2020-09-29,AC,40,2501,1518,,0,,,1398,,610,,,,,,,,,,,,,,
2020-09-29,AL,40,10714,6492,,0,80,,6286,,1807,,1076,,,,1456,,,,,,,,
2020-09-29,AM,40,9525,8210,,0,,,5985,,1591,,456,,,,1357,,,,,,,,
2020-09-29,AP,40,1597,651,,0,,,857,,,,146,,,,270,,,,,,,,
2020-09-29,BA,40,42157,20065,,0,,,26626,,4699,,4783,,,,5911,,,,,,,,
2020-09-29,CE,40,28467,19322,,0,,,17199,,5448,,2193,,,,3499,,,,,,,,
2020-09-29,DF,40,10418,5639,,0,102,,5266,,2430,,759,,,,1832,,,,,,,,
2020-09-29,ES,40,17273,9414,,0,,,9543,,3892,,1039,,,,2765,,,,,,,,
2020-09-29,GO,40,21509,10757,,0,,,11309,,4975,,2314,,,,2764,,,,,,,,
2020-09-29,MA,40,12834,8245,,0,106,,8489,,1727,,1258,,,,1250,,,,,,,,
2020-09-29,MG,40,87488,44340,,0,1654,,48902,,15710,,7918,,,,13147,,,,,,,,
2020-09-29,MS,40,11234,5574,,0,,,5971,,2741,,1016,,,,1404,,,,,,,,
2020-09-29,MT,40,8829,4381,,0,,,6980,,752,,510,,,,,,,,,,,,
2020-09-29,PA,40,16628,9793,,0,,,9367,,3154,,1846,,26,,2085,,,,,,,,
2020-09-29,PB,40,18912,9517,,0,,,10591,,3551,,1842,,,,2793,,,,,,,,
2020-09-29,PE,40,43553,27097,,0,,,23485,,6078,,3539,,,,10146,,,,,,,,
2020-09-29,PI,40,9636,3777,,0,,,5077,,1876,,1398,,,,1217,,,,,,,,
2020-09-29,PR,40,47772,24303,,0,286,,27573,,9191,,3736,,,,6891,,,,,,,,
2020-09-29,RJ,40,99058,59565,,0,,,55394,,18468,,7150,,,,17891,,,,,,,,
2020-09-29,RN,40,11144,5346,,0,,,5933,,2534,,759,,,,1804,,,,,,,,
2020-09-29,RO,40,5153,2757,,0,,,3053,,811,,,,,,717,,,,,,,,
2020-09-29,RR,40,1601,934,,0,,,910,,364,,,,,,,,,,,,,,
2020-09-29,RS,40,62531,29805,,0,482,,35626,,11817,,5424,,62,,9120,,,,,,,,
2020-09-29,SC,40,28633,13897,,0,181,,16328,,5476,,2562,,54,,4032,,,,,,,,
2020-09-29,SE,40,8304,3980,,0,64,,4741,,1273,,678,,,,1528,,,,,,,,
2020-09-29,SP,40,229582,122357,,0,1167,,120162,,56023,,19350,,228,,32652,,,,,,,,
2020-09-29,TO,40,3667,1813,,0,,,2305,,,,,,,,379,,,,,,,,
2020-09-28,AC,40,2496,1518,,0,,,1395,,608,,,,,,295,,,,,,,,
2020-09-28,AL,40,10672,6492,,0,,,6263,,1800,,1073,,,,1448,,,,,,,,
2020-09-28,AM,40,9487,8210,,0,,,5961,,1587,,455,,,,,,,,,,,,
2020-09-28,AP,40,1592,651,,0,,,856,,,,,,,,268,,,,,,,,
2020-09-28,BA,40,42002,20065,,0,,,26535,,4678,,4757,,,,5894,,,,,,,,
2020-09-28,CE,40,28386,19322,,0,,,17147,,5430,,2190,,,,3491,,,,,,,,
2020-09-28,DF,40,10385,5639,,0,,,5248,,2422,,757,,29,,1828,,,,,,,,
2020-09-28,ES,40,17196,9414,,0,,,9487,,3880,,1035,,27,,2760,,,,,,,,
2020-09-28,GO,40,21426,10757,,0,,,11261,,4961,,2303,,,,2754,,,,,,,,
2020-09-28,MA,40,12781,8245,,0,105,,8452,,1719,,1254,,,,1247,,,,,,,,
2020-09-28,MG,40,87201,44340,,0,1649,,48735,,15660,,7894,,,,13106,,,,,,,,
2020-09-28,MS,40,11184,5574,,0,,,5942,,2733,,1013,,,,1394,,,,,,,,
2020-09-28,MT,40,8790,4381,,0,,,6945,,750,,508,,,,551,,,,,,,,
2020-09-28,PA,40,16574,9793,,0,,,9338,,3146,,1838,,,,2077,,,,,,,,
2020-09-28,PB,40,18848,9517,,0,116,,10556,,3536,,1834,,,,2787,,,,,,,,
2020-09-28,PE,40,43383,27097,,0,,,23383,,6064,,3530,,,,10101,,,,,,,,
2020-09-28,PI,40,9598,3777,,0,52,,5059,,1870,,1389,,16,,1212,,,,,,,,
2020-09-28,PR,40,47628,24303,,0,285,,27481,,9165,,3728,,,,6874,,,,,,,,
2020-09-28,RJ,40,98825,59565,,0,79,,55250,,18430,,7140,,,,17850,,,,,,,,
2020-09-28,RN,40,11107,5346,,0,,,5915,,2525,,758,,,,1795,,,,,,,,
2020-09-28,RO,40,5137,2757,,0,,,3041,,810,,524,,,,714,,,,,,,,
2020-09-28,RR,40,1592,934,,0,,,904,,,,,,,,226,,,,,,,,
2020-09-28,RS,40,62295,29805,,0,480,,35499,,11771,,5402,,61,,9082,,,,,,,,
2020-09-28,SC,40,28537,13897,,0,,,16274,,5459,,2557,,,,4014,,,,,,,,
2020-09-28,SE,40,8272,3980,,0,,,4729,,1268,,671,,,,1521,,,,,,,,
2020-09-28,SP,40,228816,122357,,0,1163,,119728,,55863,,19294,,,,32541,,,,,,,,
2020-09-28,TO,40,3658,1813,,0,,,2300,,611,,323,,,,375,,,,,,,,
2020-09-27,AC,40,2485,1518,,0,,,1388,,606,,,,,,293,,,,,,,,
2020-09-27,AL,40,10632,6492,,0,79,,6238,,1789,,1072,,9,,1445,,,,,,,,
2020-09-27,AM,40,9450,8210,,0,,,5937,,1576,,453,,,,1348,,,,,,,,
2020-09-27,AP,40,1589,651,,0,,,854,,314,,,,,,267,,,,,,,,
2020-09-27,BA,40,41846,20065,,0,,,26432,,4659,,4744,,65,,5873,,,,,,,,
2020-09-27,CE,40,28272,19322,,0,,,17078,,5413,,2184,,,,3469,,,,,,,,
2020-09-27,DF,40,10347,5639,,0,,,5232,,2415,,754,,,,1817,,,,,,,,
2020-09-27,ES,40,17133,9414,,0,,,9449,,3866,,1031,,,,2754,,,,,,,,
2020-09-27,GO,40,21343,10757,,0,,,11217,,4937,,2293,,,,2749,,,,,,,,
2020-09-27,MA,40,12749,8245,,0,104,,8428,,1717,,1250,,,,1246,,,,,,,,
2020-09-27,MG,40,86877,44340,,0,1642,,48554,,15602,,7865,,,,13057,,,,,,,,
2020-09-27,MS,40,11143,5574,,0,74,,5916,,2726,,1011,,28,,1388,,,,,,,,
2020-09-27,MT,40,8757,4381,,0,,,6917,,748,,506,,15,,550,,,,,,,,
2020-09-27,PA,40,16502,9793,,0,150,,9290,,3131,,1832,,,,2074,,,,,,,,
2020-09-27,PB,40,18787,9517,,0,,,10521,,3526,,1826,,,,2780,,,,,,,,
2020-09-27,PE,40,43246,27097,,0,,,23300,,6043,,3520,,,,10078,,,,,,,,
2020-09-27,PI,40,9556,3777,,0,,,5042,,1864,,1379,,,,1206,,,,,,,,
2020-09-27,PR,40,47436,24303,,0,283,,27357,,9142,,3716,,,,6843,,,,,,,,
2020-09-27,RJ,40,98485,59565,,0,,,55063,,18363,,7116,,76,,17790,,,,,,,,
2020-09-27,RN,40,11062,5346,,0,,,5901,,2508,,756,,,,1783,,,,,,,,
2020-09-27,RO,40,5122,2757,,0,41,,3030,,808,,523,,,,713,,,,,,,,
2020-09-27,RR,40,1588,934,,0,,,901,,361,,,,,,225,,,,,,,,
2020-09-27,RS,40,62054,29805,,0,476,,35357,,11727,,5380,,,,9054,,,,,,,,
2020-09-27,SC,40,28460,13897,,0,,,16235,,5438,,2550,,,,4004,,,,,,,,
2020-09-27,SE,40,8251,3980,,0,,,4715,,1265,,670,,,,1518,,,,,,,,
2020-09-27,SP,40,228028,122357,,0,1158,,119302,,55684,,19233,,,,32424,,,,,,,,
2020-09-27,TO,40,3640,1813,,0,,,2287,,609,,322,,5,,373,,,,,,,,
2020-09-26,AC,39,2473,1518,,0,,,1381,,602,,167,,,,292,,,,,,,,
2020-09-26,AL,39,10580,6492,,0,,,6206,,1782,,1068,,,,1438,,,,,,,,
2020-09-26,AM,39,9418,8210,,0,,,5917,,1572,,451,,,,,,,,,,,,
2020-09-26,AP,39,1586,651,,0,,,853,,,,,,,,266,,,,,,,,
2020-09-26,BA,39,41676,20065,,0,,,26339,,4636,,4723,,,,5841,,,,,,,,
2020-09-26,CE,39,28165,19322,,0,,,17013,,5395,,2175,,,,3454,,,,,,,,
2020-09-26,DF,39,10326,5639,,0,,,5221,,2410,,751,,,,1815,,,,,,,,
2020-09-26,ES,39,17062,9414,,0,,,9412,,3844,,1028,,,,2745,,,,,,,,
2020-09-26,GO,39,21272,10757,,0,118,,11185,,4920,,2284,,,,2736,,,,,,,,
2020-09-26,MA,39,12726,8245,,0,,,8412,,1714,,1249,,,,1244,,,,,,,,
2020-09-26,MG,39,86572,44340,,0,1640,,48382,,15546,,7839,,,,13008,,,,,,,,
2020-09-26,MS,39,11097,5574,,0,,,5891,,2713,,1006,,,,1387,,,,,,,,
2020-09-26,MT,39,8723,4381,,0,,,6891,,747,,501,,,,549,,,,,,,,
2020-09-26,PA,39,16442,9793,,0,,,9258,,3118,,1827,,,,2065,,,,,,,,
2020-09-26,PB,39,18734,9517,,0,115,,10494,,3513,,1819,,,,2774,,,,,,,,
2020-09-26,PE,39,43078,27097,,0,269,,23208,,6026,,3499,,,,10040,,,,,,,,
2020-09-26,PI,39,9526,3777,,0,,,5022,,1857,,1378,,,,1204,,,,,,,,
2020-09-26,PR,39,47249,24303,,0,,,27258,,9107,,3697,,95,,6810,,,,,,,,
2020-09-26,RJ,39,98153,59565,,0,77,,54863,,18309,,7093,,,,17736,,,,,,,,
2020-09-26,RN,39,11023,5346,,0,97,,5877,,2503,,754,,,,1775,,,,,,,,
2020-09-26,RO,39,5101,2757,,0,,,3020,,807,,521,,,,707,,,,,,,,
2020-09-26,RR,39,1583,934,,0,,,900,,358,,,,,,224,,,,,,,,
2020-09-26,RS,39,61803,29805,,0,,,35207,,11683,,5360,,,,9019,,,,,,,,
2020-09-26,SC,39,28352,13897,,0,180,,16180,,5415,,2537,,,,3987,,,,,,,,
2020-09-26,SE,39,8226,3980,,0,,,4700,,1263,,,,,,1513,,,,,,,,
2020-09-26,SP,39,227262,122357,,0,1156,,118860,,55511,,19178,,227,,32330,,,,,,,,
2020-09-26,TO,39,3625,1813,,0,,,2277,,607,,321,,,,372,,,,,,,,
2020-09-25,AC,39,2466,1518,,0,,,1377,,601,,,,,,291,,,,,,,,
2020-09-25,AL,39,10533,6492,,0,,,6180,,1776,,1062,,,,1429,,,,,,,,
2020-09-25,AM,39,9390,8210,,0,,,5895,,1568,,449,,,,1342,,,,,,,,
2020-09-25,AP,39,1579,651,,0,,,848,,313,,144,,,,264,,,,,,,,
2020-09-25,BA,39,41533,20065,,0,,,26249,,4620,,4707,,,,5820,,,,,,,,
2020-09-25,CE,39,28083,19322,,0,,,16962,,5379,,2167,,,,3447,,,,,,,,
2020-09-25,DF,39,10279,5639,,0,101,,5199,,2396,,745,,28,,1810,,,,,,,,
2020-09-25,ES,39,16994,9414,,0,,,9372,,3830,,1023,,,,2736,,,,,,,,
2020-09-25,GO,39,21185,10757,,0,,,11141,,4894,,2274,,,,2730,,,,,,,,
2020-09-25,MA,39,12684,8245,,0,103,,8387,,1709,,1242,,4,,1239,,,,,,,,
2020-09-25,MG,39,86274,44340,,0,1631,,48218,,15497,,7811,,157,,12960,,,,,,,,
2020-09-25,MS,39,11057,5574,,0,,,5871,,2701,,1001,,27,,1384,,,,,,,,
2020-09-25,MT,39,8700,4381,,0,,,6873,,746,,499,,,,547,,,,,,,,
2020-09-25,PA,39,16376,9793,,0,,,9219,,3100,,1822,,,,2061,,,,,,,,
2020-09-25,PB,39,18659,9517,,0,,,10448,,3499,,1812,,,,2767,,,,,,,,
2020-09-25,PE,39,42924,27097,,0,267,,23118,,6010,,3489,,,,10004,,,,,,,,
2020-09-25,PI,39,9498,3777,,0,,,5014,,1849,,1369,,,,1201,,,,,,,,
2020-09-25,PR,39,47093,24303,,0,282,,27179,,9076,,3687,,,,6775,,,,,,,,
2020-09-25,RJ,39,97833,59565,,0,,,54669,,18254,,7069,,75,,17690,,,,,,,,
2020-09-25,RN,39,10980,5346,,0,,,5851,,2497,,751,,,,1768,,,,,,,,
2020-09-25,RO,39,5074,2757,,0,,,3014,,799,,513,,,,702,,,,,,,,
